请问，环状肉芽肿怎么治疗啊	汗孔角化症，环状肉芽肿	1.0
寰枢脱位是由什么原因引起的	怎样知道寰枢脱位是先天的还是后天的	1.0
寰枢脱位是由什么原因引起的	单纯性寰枢椎脱位要注意什么的么	1.0
两个多月前，曾被狗挠过，狗没死，也没打狂犬疫苗，现在有时会出现幻觉，这是狂犬病吗	是狂犬病还是狂犬疫苗打多了引起的	1.0
检查过 吃了一些西药 都有副作用 幻觉 痴呆	 谢谢	1.0
老是觉得自己出现了幻觉和幻听，这病请问你知道怎么治疗的么	幻听，幻觉，幻想症状仍然继续出现，请问需要怎么治疗	1.0
药物中毒性周围神经病是什么?	什么是药物中毒性周围神经病?	1.0
药物中毒性周围神经病是什么?	药物中毒性周围神经病怎么治疗	1.0
药物中毒性周围神经病是什么?	药物中毒性周围神经病的症状是什么	1.0
药物中毒性周围神经病的病因	药物中毒性周围神经病是什么?	1.0
药物中毒性周围神经病的病因	什么是药物中毒性周围神经病?	1.0
药物中毒性周围神经病的病因	药物中毒性周围神经病怎么治疗	1.0
药物中毒性周围神经病这病的症状体征是什么	药物中毒性周围神经病的症状是什么	1.0
药物中毒性周围神经病这病的症状体征是什么	药物中毒性周围神经病是什么?	1.0
药物中毒性周围神经病这病的症状体征是什么	什么是药物中毒性周围神经病?	1.0
请问幻肢痛为什么要进行脱敏训练呢	骨肉瘤做了右腿截肢手术，还有些幻肢痛，请问幻肢痛什么时候可以好啊	1.0
我车祸把右腿截肢了，出现了幻肢痛，每天晚上睡不着	骨肉瘤做了右腿截肢手术，还有些幻肢痛，请问幻肢痛什么时候可以好啊	1.0
请问帕金森-慌张步态吃什么药	慌张步态、剪刀步态等	1.0
请问帕金森-慌张步态吃什么药	确诊小步态或帕金森	1.0
慌张步态是帕金森病吗	慌张步态、剪刀步态等	1.0
黄斑裂孔性视网膜脱离可不可以喝柠檬茶	黄斑裂孔性视网膜脱离可不可以吃橄榄油	1.0
黄斑裂孔性视网膜脱离可不可以喝柠檬茶	黄斑裂孔性视网膜脱离可不可以吃土豆	1.0
黄斑裂孔性视网膜脱离可不可以喝柠檬茶	黄斑裂孔性视网膜脱离可不可以吃萝卜	1.0
右眼黄斑囊样水肿	发病一周右眼黄斑囊样水肿静脉出血阻塞	1.0
右眼黄斑囊样水肿	发病一周右眼视力下降通过检查查出右眼黄斑囊样水肿静脉出血阻塞	1.0
黄斑盘状变性是什么原因引起的	黄斑盘状变性是什么原因引起的翱（）	1.0
怎么目测新生儿有没有黄疸	吃什么能预防新生儿黄疸	1.0
需要到医院做检查吗	我还需要去医院做什么检查吗	1.0
需要到医院做检查吗	去医院做什么检查	1.0
需要到医院做检查吗	还需要做其他检查吗	1.0
会是黄素化囊肿吗	卵泡黄素化囊肿是否需要治疗	1.0
回盲瓣综合征如何预防	回盲瓣综合征的具体表现有哪些	1.0
回盲瓣综合征如何预防	回盲瓣综合征发生后有什么主要的症状	1.0
回盲瓣综合征如何预防	回盲瓣综合征也是会导致视力变化的吗	1.0
出现回吸性涕血	鼻子老是有回吸性涕血、偶尔有止不住的鼻血	1.0
是什么原因，怎么治疗	是什么原因	1.0
是什么原因，怎么治疗	是由什么原因引起的呢	1.0
是什么原因，怎么治疗	还是什么其他原因	1.0
蛔虫性肠梗阻如何预防	小儿蛔虫性肠梗阻的预防方法是什么	1.0
蛔虫性肠梗阻如何预防	蛔虫性肠梗阻可不可以吃腰果	1.0
蛔虫性肠梗阻如何预防	怎么治疗小儿蛔虫性肠梗阻	1.0
蛔虫性肠梗阻可不可以吃枣	蛔虫性肠梗阻可不可以吃腰果	1.0
蛔虫性肠梗阻可不可以吃枣	蛔虫性肠梗阻可不可以吃松子	1.0
蛔虫性肠梗阻可不可以吃枣	蛔虫性肠梗阻如何预防	1.0
蛔虫性肠梗阻可不可以吃猪肉	蛔虫性肠梗阻可不可以吃腰果	1.0
蛔虫性肠梗阻可不可以吃猪肉	蛔虫性肠梗阻可不可以吃松子	1.0
蛔虫性肠梗阻可不可以吃猪肉	蛔虫性肠梗阻可不可以吃枣	1.0
说是会厌炎	你好，我父亲得了会厌炎3天了	1.0
请医指导，谢谢	是本人要去你们医院，还是指导用药就可以	1.0
会阴痒没有分泌物是湿疹吗	会阴痒无分泌物是阴道炎吗	1.0
会阴痒，怎么快速止痒啊	怎么止痒呢	1.0
现在没有因何治疗	如何进行治疗	1.0
现在没有因何治疗	如何治疗	1.0
现在没有因何治疗	该怎么治疗	1.0
想知道患上了小儿维生素A缺乏病怎么办（	小儿维生素A缺乏病平时宜多吃什么	1.0
想知道患上了小儿维生素A缺乏病怎么办（	小儿维生素B6缺乏病吃什么好（	1.0
想知道患上了小儿维生素A缺乏病怎么办（	小儿维生素E缺乏病怎么治疗	1.0
肛提肌综合征的症状	梨状肌综合征该怎么治疗	1.0
什么是肛提肌综合征?	请问一下你得了肛提肌综合征的病人都是什么回事的啊	1.0
肌腱端炎多久才能痊愈	肌腱端炎应该如何治疗好呢	1.0
肌腱端炎多久才能痊愈	肌腱端炎的原因是什么	1.0
我想要知道应该如何预防肌腱端炎	肌腱端炎应该如何治疗好呢	1.0
我想要知道应该如何预防肌腱端炎	肌腱端炎的原因是什么	1.0
大拇指肌腱拉伤，两个月都没好，请问，该怎样治疗	医生说是肌腱拉伤	1.0
医生，我脚踝肌腱扭伤了，需要怎么治疗	脚踝肌腱扭伤恢复要多长时间	1.0
小腿济伤严重到小半于青疼痛该怎样治疗因痛的很是不曳肌肉坏死了怎祥治疗才对	小腿肌肉坏死	1.0
能恢复吗会不会有生命危险	有没有生命危险	1.0
重症肌无力，右眼皮下垂	眼皮下垂，核磁，CT都做了，重症肌无力也做了都没问题，下一步怎么办	1.0
我现在怀疑是脚面肌肉拉伤	请问医生我这种情况是属于肌肉拉伤吗	1.0
我想要了解一下肌纤维颤搐治疗方法是什么	肌纤维颤搐是什么	1.0
我想要了解一下肌纤维颤搐治疗方法是什么	肌纤维搐怎么办	1.0
哪位医生好	哪位神医能告诉我这是什么情况?还要做那些检查明确	1.0
最近该怎么治疗	如何治疗	1.0
最近该怎么治疗	该怎么治疗	1.0
最近该怎么治疗	怎么治疗，能治疗好吗	1.0
基因融合显示npm1阳性	什么叫Ak十ROS|基因融合	1.0
急性宫颈炎在醫院清洗了三次，白带还是会黄，怎么会这样	急性宫颈炎在醫院清洗阴道3次了，白带还是会黄，怎么会这样	1.0
请问发作急性胃痛的时候用什么药会好一点	请问急性胃痛该怎么办好呢	1.0
为何会缺血	肾缺血如何治疗	1.0
棘突压痛可不可以吃红薯	棘突压痛可不可以吃兔肉	1.0
棘突压痛可不可以吃茶叶蛋	棘突压痛可不可以吃兔肉	1.0
棘突压痛可不可以吃毛豆	棘突压痛可不可以吃兔肉	1.0
慢性胰腺炎在恢复期，但是伴有偶尔肚痛，血糖数值升高，应该吃什么药啊	慢性胰腺炎在恢复期，但是血糖检查结果异常，还伴有偶尔腹痛，应该吃什么药	1.0
好像是叫做脊髓内出血的毛病脊髓内出血的症状	请问一下你得了脊髓内出血的病人都是怎么回事的	1.0
怀疑小儿脊柱裂，如何治疗	无治疗小儿脊柱裂的最好方法	1.0
如果说动手术，对今后有没有影响?谢谢	可以不动手术么	1.0
主要病状:脊髓空洞症	脊髓空洞症	1.0
急性横贯性脊髓炎可不可以吃香瓜	急性横贯性脊髓炎可不可以吃酸菜鱼	1.0
急性横贯性脊髓炎可不可以吃香瓜	急性横贯性脊髓炎可不可以喝普洱茶	1.0
急性横贯性脊髓炎可不可以吃香瓜	急性横贯性脊髓炎可不可以吃玉米	1.0
急性横贯性脊髓炎可不可以吃鸭子	急性横贯性脊髓炎可不可以吃酸菜鱼	1.0
急性横贯性脊髓炎可不可以吃鸭子	急性横贯性脊髓炎可不可以吃香瓜	1.0
急性横贯性脊髓炎可不可以吃鸭子	急性横贯性脊髓炎可不可以吃玉米	1.0
手术原理是什么	需要手术吗	1.0
手术原理是什么	要手术吗	1.0
脊柱裂和有关畸形是怎么回事呢	脊柱裂和有关畸形是怎么回事	1.0
脊柱裂和有关畸形是怎么回事呢	脊柱裂和有关畸形是怎么一回事呢	1.0
怎么锻炼对脊柱裂和有关畸形患者身体好	脊柱裂和有关畸形是怎么回事呢	1.0
怎么锻炼对脊柱裂和有关畸形患者身体好	脊柱裂和有关畸形是怎么回事	1.0
还能活多久	能活多久	1.0
还能活多久	控制能活多久	1.0
为何会脊柱和四肢畸形	脊柱和四肢畸形	1.0
为何会脊柱和四肢畸形	脊柱和四肢畸形能治疗吗	1.0
为何会脊柱和四肢畸形	脊柱和四肢畸形是由什么原因引起的	1.0
脊柱和四肢畸形的病因是什么（）	为何会脊柱和四肢畸形	1.0
脊柱和四肢畸形的病因是什么（）	脊柱和四肢畸形	1.0
脊柱和四肢畸形的病因是什么（）	脊柱和四肢畸形能治疗吗	1.0
不能正常走路脊柱和四肢畸形是什么原因呢	脊柱和四肢畸形是由什么原因引起的	1.0
不能正常走路脊柱和四肢畸形是什么原因呢	为何会脊柱和四肢畸形	1.0
不能正常走路脊柱和四肢畸形是什么原因呢	脊柱和四肢畸形	1.0
侧摁脊柱引起腰疼的	腰疼，脊柱后突脊柱后突有五六年了，但是腰疼是在13年十月份	1.0
脊柱破坏的病因是什么	什么是脊柱破坏	1.0
什么是单神经病与神经丛神经病	单神经病与神经丛神经病是什么病	1.0
什么是单神经病与神经丛神经病	单神经病与神经丛神经病怎么预防	1.0
什么是单神经病与神经丛神经病	单神经病与神经丛神经病如何预防啊	1.0
单神经病与神经丛神经病的病因	什么是单神经病与神经丛神经病	1.0
单神经病与神经丛神经病的病因	单神经病与神经丛神经病是什么病	1.0
单神经病与神经丛神经病的病因	单神经病与神经丛神经病怎么预防	1.0
我想问可以停药了吗	今天可以停药吗	1.0
继发性肥胖症	继发性肥胖症继发性肥胖症会引起月经不调吗	1.0
怎么治疗继发性视神经萎缩	请问继发性视神经萎缩是什么病	1.0
怎么治疗继发性视神经萎缩	我想知道继发性视神经萎缩是什么病	1.0
痛经的原因和害处什么叫继发性痛经原发性痛经，对孩子的危害是什么	什么叫原发性痛经继发性痛经	1.0
痛经的原因和害处什么叫继发性痛经原发性痛经，对孩子的危害是什么	什么是继发性痛经	1.0
痛经的原因和害处什么叫继发性痛经原发性痛经，对孩子的危害是什么	我想知道痛经该怎么治疗	1.0
最可能什么原因导致痛经	痛经的原因和害处什么叫继发性痛经原发性痛经，对孩子的危害是什么	1.0
最可能什么原因导致痛经	我想知道痛经该怎么治疗	1.0
我是继发性痛经，右侧经常痛	什么是继发性痛经	1.0
我是继发性痛经，右侧经常痛	什么叫原发性痛经继发性痛经	1.0
你好，我爸爸主动脉夹层血肿，住院半月了，想安支架，大概需要多少钱，谢谢	你好，我爸爸是主动脉夹层血肿，已经住院半月	1.0
求意见	求帮助	1.0
指甲就往肉里长，	和老指甲从叠	1.0
指甲就往肉里长，	指甲可见横沟纺，是有病吗还是有什么其他的	1.0
指甲就往肉里长，	指甲营养不良，（指甲和肉分，开就一个	1.0
我最近一直在担心，是我心理的问题的吗	我到底心理上正常吗	1.0
我最近一直在担心，是我心理的问题的吗	我是什么心理矛盾	1.0
我最近一直在担心，是我心理的问题的吗	还是心理原因	1.0
91年我被诊断为甲状旁腺机能减退后来一直服用各种钙片请问有没有更好的治疗方法	甲状旁腺机能减退患者吃什么钙片比较好	1.0
91年我被诊断为甲状旁腺机能减退后来一直服用各种钙片请问有没有更好的治疗方法	甲状旁腺机能减退怎么办	1.0
甲状旁腺机能减退的症状有哪些	甲状旁腺机能减退怎么办	1.0
甲状旁腺机能减退的症状有哪些	甲状旁腺机能减退患者吃什么钙片比较好	1.0
如果是复查先天性甲状腺功能低下可以来省妇幼吗	先天性甲状腺功能低下该怎么办	1.0
如果是复查先天性甲状腺功能低下可以来省妇幼吗	先天性甲状腺功能低下该怎么办 先天性甲状腺功能低下的治疗和保健方法	1.0
如果是复查先天性甲状腺功能低下可以来省妇幼吗	先天性甲状腺功能低下症怎么办	1.0
并没检测患甲状腺功能低下，曾服用过甲状腺功能减退药物	对甲状腺功能减退不了解，想知道广州甲状腺功能减退哪个医院治得好	1.0
并没检测患甲状腺功能低下，曾服用过甲状腺功能减退药物	先天性甲状腺功能低下该怎么办	1.0
2015年9月我检查出：弥漫性甲状腺病变，甲状腺机能亢进	甲状腺机能亢进，准备做手术	1.0
甲状腺扪及光滑坚实的椭圆形结节翱（	甲状腺结节是什么	1.0
甲状腺扪及光滑坚实的椭圆形结节翱（	甲状腺结节甲状腺结节的治疗	1.0
我妈妈做甲状腺肿瘤（良性）切除手术近一个月	您好：我的母亲甲状腺肿瘤（良性）切除手术近一个月	1.0
咽喉部外伤怎么办呢	咽喉部外伤是什么原因产生的	1.0
九个多月假性宫缩一天多次	十一号开始就有宫缩不疼，到现在请问还是假性宫缩吗	1.0
假性延髓性麻痹的原因是什么	假性延髓性麻痹的原因	1.0
假性延髓性麻痹的原因是什么	什么是假性延髓性麻痹啊	1.0
假性延髓性麻痹的原因是什么	什么是假性延髓性麻痹	1.0
就说自己的身体不舒服，我带着她去医院检查，医生说是假性延髓性麻痹	什么是假性延髓性麻痹啊	1.0
就说自己的身体不舒服，我带着她去医院检查，医生说是假性延髓性麻痹	什么是假性延髓性麻痹	1.0
就说自己的身体不舒服，我带着她去医院检查，医生说是假性延髓性麻痹	假性延髓性麻痹的原因是什么	1.0
假牙疼痛，镶了3颗假牙，中间那颗很疼，但是这颗下面的神经已经拔断了	假牙疼痛假牙银上起泡嘴难张己有三天了	1.0
假牙疼痛，镶了3颗假牙，中间那颗很疼，但是这颗下面的神经已经拔断了	假牙疼痛牙ﾂ1￵4起泡怎么办	1.0
尖头并指怎么办翱（	尖头并指是什么意思	1.0
尖头并指怎么办翱（	尖头并指怎么办	1.0
尖头并指怎么办翱（	尖头并指是怎么回事呢	1.0
预防尖头并指的时候需要注意什么	尖头并指是什么意思	1.0
预防尖头并指的时候需要注意什么	尖头并指怎么办	1.0
预防尖头并指的时候需要注意什么	尖头并指是怎么回事呢	1.0
怎么锻炼才能对尖头并指患者的身体好	尖头并指是什么意思	1.0
怎么锻炼才能对尖头并指患者的身体好	尖头并指怎么办	1.0
怎么锻炼才能对尖头并指患者的身体好	尖头并指是怎么回事呢	1.0
最近感到颈椎不舒服，脖子硬，间歇性头晕，运动后稍缓	最近颈椎不舒服，脖子感到硬，间歇性头晕，运动后稍缓	1.0
能用什么药治疗	吃什么药治疗	1.0
能用什么药治疗	我该用什么药	1.0
能用什么药治疗	要用什么药	1.0
肩胛带“模拟瘫痪”是怎么回事	肩胛带“模拟瘫痪”是怎么引起的	1.0
想确定一下是不是前斜角肌综合征如果是前斜角肌综合征该如何治疗效果会好点（	前斜角肌综合征的治疗办法是什么	1.0
肩胛带肌肉萎缩如何治疗	肩胛带肌肉萎缩怎么治疗（）	1.0
肩胛带肌肉萎缩如何治疗	肩胛带肌肉萎缩能治好吗	1.0
肩胛带肌肉萎缩如何治疗	怎样判断肩胛带肌肉萎缩	1.0
中年人也会患缄默症么?	是否有选择性缄默症	1.0
中年人也会患缄默症么?	该怎么样治疗选择性缄默症	1.0
中年人也会患缄默症么?	儿童选择性缄默症时间长好治疗吗	1.0
这种症状是否是春季性结膜炎是否能够根治	请问春季性结膜炎怎么治疗	1.0
什么是春季性结膜炎这个病要如何治疗	请问春季性结膜炎怎么治疗	1.0
眼袋术后睑外翻是怎么回事	眼袋术后睑外翻怎么办	1.0
眼袋术后睑外翻是怎么回事	想知道眼袋术后睑外翻该怎么办?	1.0
眼袋术后睑外翻是怎么回事	眼袋术后睑外翻会不会留疤痕啊	1.0
患有老年人脊髓压迫症的老年人怎么治疗	怎么治疗老年人脊髓压迫症	1.0
患有老年人脊髓压迫症的老年人怎么治疗	老年人脊髓压迫症是不是不好啊	1.0
患有老年人脊髓压迫症的老年人怎么治疗	老年人脊髓压迫症的发病原因	1.0
吃什么可以好一起啦肌腱炎和腱鞘炎的病因有哪些	肌腱炎和腱鞘炎的病因有哪些	1.0
吃什么可以好一起啦肌腱炎和腱鞘炎的病因有哪些	肌腱炎和腱鞘炎有什么不同，分别是哪里	1.0
吃什么可以好一起啦肌腱炎和腱鞘炎的病因有哪些	肌腱炎和腱鞘炎一样吗	1.0
肌腱炎和腱鞘炎何预防	肌腱炎和腱鞘炎有什么不同，分别是哪里	1.0
肌腱炎和腱鞘炎何预防	肌腱炎和腱鞘炎一样吗	1.0
肌腱炎和腱鞘炎何预防	你好，肌腱炎和腱鞘炎一样吗	1.0
请指点用什么药物	请说明具体药物名称	1.0
吃什么可以好一起啦	能吃吗	1.0
吃什么可以好一起啦	到底什么该吃不该吃	1.0
吃什么可以好一起啦	可以吃保健药吗	1.0
我有交替性暴食厌食症，情绪总是焦虑	或者是有交替性暴食厌食症的患者能不能过量抽烟	1.0
咋办	我不知道咋办啊	1.0
孩子侧睡时头向后仰背向前，请问是角弓反张吗	是不是角弓反张啊	1.0
如何预防角结膜干燥症	角结膜干燥症应该如何处理	1.0
结膜干燥症可不可以吃豆角	角结膜干燥症应该如何处理	1.0
角膜干燥斑是不是结膜干燥斑	角膜干燥斑和结膜干燥斑一样吗	1.0
角膜干燥斑是不是结膜干燥斑	结膜干燥斑性别:男年龄:24结膜干燥斑怎样治疗啊严不严重	1.0
角膜干燥斑是不是结膜干燥斑	结膜干燥斑性别:男年龄:24结膜干燥斑怎样治疗啊严不严重怎样治疗	1.0
您好请问角膜溃疡好治疗吗	绿脓杆菌性的角膜溃疡注意什么	1.0
您好请问角膜溃疡好治疗吗	绿脓杆菌性角膜溃疡有什么症状我想对比下自己啊	1.0
想去掉这个疤痕，这疤痕在眼睛太明显	会有疤痕么	1.0
小儿眼-耳-脊椎综合征可不可以喝菊花	小儿眼-耳-脊椎综合征可不可以喝雪莲	1.0
小儿眼-耳-脊椎综合征可不可以喝菊花	小儿眼-耳-脊椎综合征可不可以吃百合	1.0
小儿眼-耳-脊椎综合征可不可以喝菊花	小儿眼-耳-脊椎综合征可不可以吃老母鸡	1.0
小儿眼-耳-脊椎综合征可不可以吃海带和紫菜	小儿眼-耳-脊椎综合征可不可以吃百合	1.0
小儿眼-耳-脊椎综合征可不可以吃排骨	小儿眼-耳-脊椎综合征可不可以吃百合	1.0
小儿眼-耳-脊椎综合征可不可以吃排骨	小儿眼-耳-脊椎综合征可不可以吃老母鸡	1.0
小儿眼-耳-脊椎综合征可不可以吃排骨	小儿眼-耳-脊椎综合征可不可以喝雪莲	1.0
饮食也很控制	注意什么，饮食方面要注意什么	1.0
饮食也很控制	饮食需要注意什么	1.0
可以收快递吗	急诊不收	1.0
是不是需要做脑CT呀	想补CT报告书	1.0
感恩大夫	谢谢大夫	1.0
感恩大夫	怎么治疗谢谢大夫	1.0
感恩大夫	请问大夫该怎样治疗	1.0
角膜知觉减少的原因	角膜知觉减少是由什么原因引起的	1.0
摘隐形眼镜的时候会不会对角膜灼伤刮伤	什么办法能够治疗角膜灼伤刮伤翱（）	1.0
疱疹样皮炎的饮食禁忌	幼年性疱疹样皮炎会死吗	1.0
确定病因，得到治疗	没有说具体病因具体做什么检查	1.0
我的脚底干裂是怎么回事	脚后跟脚底干裂，好多年了	1.0
手脚冻伤怎么办	皮肤冻伤了，心也冻伤了，医生有药治吗=-O	1.0
脚冻伤很严重很疼，不能走路	怎么治疗和预防脚冻伤	1.0
脚气，极痒，半年以上脚气，极痒，半年以上	脚气怎么治疗，有什么方法	1.0
脚上血泡要怎么如何处理	脚上血泡自己放了	1.0
脚上血泡要怎么如何处理	脚上血泡破了碰了水怎么办	1.0
什么原因用什么药	我想知道是什么原因引起的用什么药治疗	1.0
什么原因用什么药	我该用什么药	1.0
什么原因用什么药	要用什么药	1.0
节段性肌张力障碍是由什么原因引起的	节段性肌张力障碍是由什么原因引起的翱（）	1.0
节段性肌张力障碍是由什么原因引起的	要看医生吗节段性肌张力障碍的病因是什么	1.0
结肠粪性穿孔都有些什么症状表现呢	结肠粪性穿孔会并发哪些疾病，怎么办	1.0
结肠粪性穿孔都有些什么症状表现呢	请问结肠粪性穿孔治疗预后情况是怎么样的	1.0
结肠梗阻，已经一个月了	医生，您好，咱们医院可以治疗结肠梗阻吗	1.0
结肠黑变并	结肠黑变	1.0
请问什么原因使得结肠内形成坚硬的粪石	引起结肠内形成坚硬的粪石的原因是	1.0
请问什么原因使得结肠内形成坚硬的粪石	什么是结肠内形成坚硬的粪石翱（）	1.0
请问什么原因使得结肠内形成坚硬的粪石	结肠内形成坚硬的粪石是什么原因（）	1.0
结肠息肉术后一个月了息肉的地方还是隐隐疼	结肠息肉是什么病证结肠息肉是什么病证	1.0
结肠息肉高级别、低级别哪个严重	结肠息肉腺瘤高级别、低级别哪个严重	1.0
结肠息肉高级别、低级别哪个严重	结肠息肉是什么病证结肠息肉是什么病证	1.0
如何分辨结肠扭转和结肠炎	乙转结肠扭转为什么需要做造口	1.0
结缔组织性外痔可不可以吃淡水鱼	结缔组织性外痔可不可以吃银耳	1.0
结缔组织性外痔可不可以吃淡水鱼	结缔组织性外痔可不可以吃酸菜鱼	1.0
结缔组织性外痔可不可以吃淡水鱼	结缔组织性外痔可不可以吃玉米	1.0
结缔组织性外痔可不可以喝柠檬片	结缔组织性外痔可不可以吃银耳	1.0
结缔组织性外痔可不可以吃南瓜子	结缔组织性外痔可不可以吃银耳	1.0
结缔组织性外痔可不可以吃南瓜子	结缔组织性外痔可不可以吃淡水鱼	1.0
结缔组织性外痔可不可以吃南瓜子	结缔组织性外痔可不可以吃酸菜鱼	1.0
因为贫血	男方有贫血对备孕有影响吗?男方刚贫血，准备要宝宝，这个月能要吗	1.0
因为贫血	慢性贫血手术后有点贫血该喝点什么药有效呢	1.0
因为贫血	贫血貌，AML待排	1.0
还脱发本人有点贫血	我是做餐饮的，大量脱发会不会和油烟有关	1.0
去年双眼眼睫毛掉落半年前头发掉落一片2个月前右眉毛掉落一部分感谢医生为	一年前眼睫毛掉落半年前头发掉落一片上个月右眉毛掉落一部分是什么问题:	1.0
筋膜疼痛是什么原因引起的	做哪些检查，是否是肌筋膜疼痛，肌筋膜疼痛应该看哪个科	1.0
紧箍咒一样头紧是什么原因引起的	请问紧箍咒一样头紧是什么样的部（）	1.0
紧张性头晕，有重压感	有，医生就是说紧张性头晕	1.0
紧张性头晕，有重压感	紧张性头晕怎么治疗	1.0
发病两年经常头晕，有时会紧张性头晕，特别	有，医生就是说紧张性头晕	1.0
发病两年经常头晕，有时会紧张性头晕，特别	紧张性头晕怎么治疗	1.0
请问，要是人患上了心肌梗塞并发左心室室壁瘤得疾病，那要应该注意些什么	心肌梗塞并发左心室室壁瘤的患者，应该怎么治疗	1.0
请问，要是人患上了心肌梗塞并发左心室室壁瘤得疾病，那要应该注意些什么	心肌梗塞并发左心室室壁瘤是什么原因引起的翱（	1.0
请问，要是人患上了心肌梗塞并发左心室室壁瘤得疾病，那要应该注意些什么	请问，这要是得了这心肌梗塞还并发心室室壁瘤的话，危害有哪些了	1.0
能着好吗，用做手术吗	不做手术可以吗	1.0
能着好吗，用做手术吗	是否需要做手术	1.0
能着好吗，用做手术吗	而且什么时候可以做手术	1.0
进食样自动症怎么办	进食样自动症注意什么	1.0
进食样自动症怎么办	进食样自动症是什么部（）	1.0
进食样自动症怎么办	老人嘴巴控制不住总是进食样自动症怎么回事	1.0
进食样自动症是怎么的一种部患了这种病该如何去治疗	进食样自动症是什么部（）	1.0
进行性痴呆可不可以吃石榴	进行性痴呆可不可以吃杏仁	1.0
进行性痴呆可不可以吃石榴	进行性痴呆可不可以吃梨子	1.0
进行性痴呆可不可以吃石榴	进行性痴呆可不可以吃燕麦	1.0
进行性痴呆可不可以吃玉米	进行性痴呆可不可以吃杏仁	1.0
进行性痴呆可不可以吃玉米	进行性痴呆可不可以吃梨子	1.0
进行性痴呆可不可以吃玉米	进行性痴呆可不可以吃燕麦	1.0
我想知道副神经损伤与卡压因该如何预防（）	副神经损伤与卡压是不是不好治疗翱（）	1.0
经络阻塞如何治疗	经络阻塞	1.0
经络阻塞如何治疗	我感觉是经络阻塞了，或是经络萎缩了	1.0
症状：经期便血（4月份）	少女经期便血是病吗	1.0
经期浮肿	我的身体浮肿4年多了，经期浮肿的厉害，在我们菏泽市医院查了两次没查出结果	1.0
经期前后小腹坠痛是什么病因	经期前后小腹坠痛，腰酸	1.0
经期前后小腹坠痛是什么病因	经期小腹坠痛，总想大便	1.0
请问我这是经期前乳房痛还是早孕时的乳房痛	我请问医生经期前乳房痛正常吗	1.0
月经期小腹坠痛，检查有盆腔积液	月经期小腹坠痛	1.0
流产两月十天了，，一直没来月经，上月月经期小腹坠痛，是什么问题?	月经期小腹坠痛	1.0
就是会随着经期肿胀	不是经期肿胀好像也没有要吃什么药吗	1.0
双乳挤压有黄色粘稠状液体，经期肿胀有肿块	双乳有时挤出黄色粘稠状液体，经期肿胀有肿块	1.0
惊恐发作特别频繁，容易激动，一激动就害怕，很难控制	容易激动	1.0
新生儿惊跳并有青紫出生二天后有惊厥并伴有手脸青紫能做手术吗	新生儿青紫是怎么形成的	1.0
晶状体囊壁破裂是怎么回事	晶状体囊壁破裂是什么原因引起的呢	1.0
青年的晶状体青光眼斑还可以治愈吗	晶状体青光眼斑的症状是什么	1.0
晶状体青光眼斑是什么原因翱（	晶状体青光眼斑是什么原因引起的	1.0
晶状体青光眼斑是什么原因翱（	青光眼斑是怎么回事呢	1.0
精囊缩小，早射，一天没精神，瞌睡多，有啥办法了	精囊缩小的原因有哪些	1.0
身体状况良好、一月多次***、精囊缩小	精囊缩小的原因有哪些	1.0
请问医生、在发育过程中有过性方面的精神创伤医疗要多少钱才可以医好	请问医生、如果在发育过程中有过性方面精神创伤那应该怎么办	1.0
奥氮平药物的生理依赖性和精神依赖性	会不会有药物依赖性	1.0
奥氮平药物的生理依赖性和精神依赖性	得了药物依赖性皮肤病怎么办?	1.0
怎么补充精血我经常脱发都说我精血不足	精血不足，怎么快速补充精血	1.0
精液稠点好还是稀点好	精液带血改怎么办	1.0
精液稠点好还是稀点好	我的精液少，怎幺办	1.0
精液稠点好还是稀点好	我的精液发黄，以前***所很多次	1.0
精液稠不液化且少，是什么原因	我的精液少，怎幺办	1.0
什么病，怎么精液发黄，能否生育	我的精液发黄，以前***所很多次	1.0
精液发黄，成果冻状，不液化精液发黄，成果冻状，不液化	我的精液发黄，以前***所很多次	1.0
怎么才能让精液量多一点，精子的质量好点	精液量多，精子含量是不是就会少	1.0
***或者打飞机时候 射精多少下正常 射多远 精液量多少正常	 谢谢	1.0
精液量多少是不是影响结果精液量是1ml是不是检查出的结果就不对啊	精液量多，精子含量是不是就会少	1.0
老公精液少差点	我的精液少，怎幺办	1.0
精液少，射精快不持久	我的精液少，怎幺办	1.0
精液稀，这是啥情况呀	稀精液对怀孕的效果	1.0
精液稀，这是啥情况呀	精液带血改怎么办	1.0
精液稀，这是啥情况呀	精液稠点好还是稀点好	1.0
不孕不育	精子成活率低不孕不育精子稀少导致不孕不育成活率提高	1.0
不孕不育	全国不孕不育医院排名大夫你好，我想了解一下到底输卵管肿大是什么原因	1.0
精子稀少，手脚发凉指甲上的月牙没有了，吃什么药和食物比较好	精子稀少，手脚发凉，指甲盖上的月牙没了，吃什么药和食品比较好	1.0
腹直肌纤维组织炎的用药	慢性盆腔炎会引起腹直肌纤维组织炎吗	1.0
请问，单纯性寰枢椎脱位治疗原则有哪些呢	单纯性寰枢椎脱位要注意什么的么	1.0
颈部肌肉肿胀变硬的话应该做些什么护理的呢	颈部肌肉肿胀变硬怎么办	1.0
能否保守治疗	如果保守治疗会好吗	1.0
能否保守治疗	肩周炎保守治疗应该怎样做	1.0
颈部扭伤会引起发烧吗	颈部扭伤要吃什么药	1.0
